horizon,variable,shock,variance_share
16,pinfobs,eqs,0.0007234466485236777
16,pinfobs,em,0.0269007990483094
16,pinfobs,epinf,93.534150746018
16,pinfobs,ew,6.427022316510536
16,robs,ea,0.17471396986818072
16,robs,eb,0.13330614118212117
16,robs,eg,0.01333034904868325
16,robs,eqs,0.07337543635591598
16,robs,em,0.38793883366950904
16,robs,epinf,92.26599692723556
16,robs,ew,6.9513383426400175
17,dy,ea,0.7985502275646188
17,dy,eb,5.079587678523816
17,dy,eg,6.714097738942256
17,dy,eqs,2.3868934263375285
17,dy,em,3.6011317503153792
17,dy,epinf,76.50101831521047
17,dy,ew,4.918720863105939
17,pinfobs,ea,0.009451998560462764
17,pinfobs,eb,0.0008668826981636692
17,pinfobs,eg,0.000452488267688893
17,pinfobs,eqs,0.000691825956528151
17,pinfobs,em,0.02605473599931583
17,pinfobs,epinf,93.47149455035247
17,pinfobs,ew,6.490987518165367
17,robs,ea,0.16475569546132118
17,robs,eb,0.12548217634952433
17,robs,eg,0.012593251848607427
17,robs,eqs,0.06910681221041885
17,robs,em,0.36563198397998675
17,robs,epinf,92.22315035221318
17,robs,ew,7.039279727936969
18,dy,ea,0.7989167173125713
18,dy,eb,5.045874119122247
18,dy,eg,6.669253437980535
18,dy,eqs,2.372976936622481
18,dy,em,3.593158041570387
18,dy,epinf,76.5586836056439
18,dy,ew,4.961137141747854
18,pinfobs,ea,0.009095756409832768
18,pinfobs,eb,0.0008351572641015533
18,pinfobs,eg,0.00044481572632644434
18,pinfobs,eqs,0.0006635796986546503
18,pinfobs,em,0.025232960802003372
18,pinfobs,epinf,93.41386514959684
18,pinfobs,ew,6.5498625805022455
18,robs,ea,0.15605490647729867
18,robs,eb,0.11868070809336652
18,robs,eg,0.011952640615765158
18,robs,eqs,0.06537093254371178
18,robs,em,0.34617056197931845
18,robs,epinf,92.18171219069795
18,robs,ew,7.1200580595925915
19,dy,ea,0.8006682646364808
19,dy,eb,5.022106538394286
19,dy,eg,6.637647024991613
19,dy,eqs,2.3632512463834456
19,dy,em,3.5888213332225987
19,dy,epinf,76.59171990483163
19,dy,ew,4.995785687539937
19,pinfobs,ea,0.008768648891211747
19,pinfobs,eb,0.0008055267492160461
19,pinfobs,eg,0.00043743750755171706
19,pinfobs,eqs,0.0006385023509240731
19,pinfobs,em,0.024439917972632744
19,pinfobs,epinf,93.36088685304993
19,pinfobs,ew,6.604023113478541
19,robs,ea,0.1483765545581909
19,robs,eb,0.11270221223439324
19,robs,eg,0.011389821316558016
19,robs,eqs,0.06207751583479123
19,robs,em,0.32899990457376455
19,robs,epinf,92.14235906680909
19,robs,ew,7.194094924673207
20,dy,ea,0.8033108145440991
20,dy,eb,5.00552373107653
20,dy,eg,6.61559919821432
20,dy,eqs,2.356543426069415
20,dy,em,3.586835520774992
20,dy,epinf,76.60841168169098
20,dy,ew,5.023775627629664
20,pinfobs,ea,0.008467196492126806
