horizon,variable,shock,variance_share
38,pinfobs,eqs,0.15569026591445337
38,pinfobs,em,0.22692569844344865
38,pinfobs,epinf,95.67854597053206
38,pinfobs,ew,3.6191811338747035
38,robs,ea,0.03026782579084547
38,robs,eb,0.9425876862254825
38,robs,eg,0.004005528691851627
38,robs,eqs,0.20926972575341218
38,robs,em,0.897632126507736
38,robs,epinf,94.12694420716655
38,robs,ew,3.78929289986412
39,dy,ea,1.4105089296646254
39,dy,eb,46.78597691247782
39,dy,eg,2.3605760212956546
39,dy,eqs,10.542100893213636
39,dy,em,8.53316950888512
39,dy,epinf,27.432151681098443
39,dy,ew,2.9355160533646982
39,pinfobs,ea,0.02340294445134721
39,pinfobs,eb,0.2898111515872066
39,pinfobs,eg,0.0010048992871026328
39,pinfobs,eqs,0.1534993165708705
39,pinfobs,em,0.22486414558068687
39,pinfobs,epinf,95.73755203074575
39,pinfobs,ew,3.5698655117770444
39,robs,ea,0.029824610658289875
39,robs,eb,0.9172988344009132
39,robs,eg,0.003900128580118149
39,robs,eqs,0.20640231111050186
39,robs,em,0.8766643167156486
39,robs,epinf,94.24255358516378
39,robs,ew,3.723356213370763
40,dy,ea,1.4109149415192728
40,dy,eb,46.783367796258666
40,dy,eg,2.360444539955545
40,dy,eqs,10.54269135224121
40,dy,em,8.5329009927739
40,dy,epinf,27.43127159559019
40,dy,ew,2.938408781661221
40,pinfobs,ea,0.0230878346333998
40,pinfobs,eb,0.28495220628095097
40,pinfobs,eg,0.0009858769093375186
40,pinfobs,eqs,0.15138232224625708
40,pinfobs,em,0.22282398182624932
40,pinfobs,epinf,95.79452865540917
40,pinfobs,ew,3.522239122694644
40,robs,ea,0.02940855754380038
40,robs,eb,0.8934859794036851
40,robs,eg,0.003800957601285757
40,robs,eqs,0.20360981308080098
40,robs,em,0.8567989456400629
40,robs,epinf,94.35288842852357
40,robs,ew,3.660007318206789
